Wavelength,IntensityFactor
804.912,1678.5
804.861,1657.6
804.81,1661.75
804.759,1672.85
804.708,1658.65
804.657,1671.4
804.607,1678.85
804.556,1662.9
804.505,1671.15
804.454,1670.95
804.403,1651.05
804.352,1664.35
804.301,1676.25
804.25,1663.5
804.2,1679.45
804.149,1679.6
804.098,1653.45
804.047,1665.5
803.996,1663.2
803.945,1671
803.894,1658.7
803.843,1665.5
803.792,1654.4
803.741,1666.85
803.69,1678.05
803.64,1677.75
803.589,1685.15
803.538,1651.6
803.487,1667.55
803.436,1670.5
803.385,1654.9
803.334,1651.05
803.283,1654.7
803.232,1641.95
803.181,1654.45
803.13,1654.25
803.079,1658.8
803.028,1673.1
802.977,1675.05
802.926,1676.25
802.875,1671.8
802.824,1674.75
802.773,1684.6
802.722,1663.2
802.671,1676.95
802.62,1671.65
802.569,1672.55
802.518,1663.8
802.467,1664.55
802.416,1656.45
802.365,1669.8
802.314,1653.2
802.263,1668
802.212,1650.45
802.161,1659.85
802.11,1667.65
802.059,1662.85
802.008,1657.3
801.957,1666.75
801.906,1635
801.855,1663.85
801.804,1670.4
801.753,1670.45
801.702,1656.4
801.651,1659.3
801.6,1662.5
801.549,1678.65
801.498,1671.55
801.447,1675.3
801.396,1659.5
801.345,1668.45
801.293,1670.15
801.242,1672.5
801.191,1671.95
801.14,1670.25
801.089,1666.85
801.038,1664.05
800.987,1671.7
800.936,1656.35
800.885,1680
800.834,1679.9
800.783,1618.75
800.731,1643
800.68,1653.6
800.629,1650.85
800.578,1653.8
800.527,1641.1
800.476,1662.7
800.425,1663.4
800.374,1666.9
800.322,1659.65
800.271,1658.95
800.22,1661.25
800.169,1652.9
800.118,1660.55
800.067,1673.75
800.016,1680.4
799.964,1643.5
799.913,1669.7
799.862,1655
799.811,1675.2
799.76,1651.45
799.709,1666.6
799.657,1653.35
799.606,1664.8
799.555,1656.9
799.504,1657.15
799.453,1664.85
799.401,1659.2
799.35,1658.4
799.299,1649.4
799.248,1662.55
799.197,1656.4
799.145,1683.3
799.094,1671.6
799.043,1667.1
798.992,1670.55
798.941,1649.55
798.889,1657.4
798.838,1644.6
798.787,1667.2
798.736,1661.6
798.684,1666.6
798.633,1656.55
798.582,1660.65
798.531,1681.65
798.479,1645.6
798.428,1655.4
798.377,1672.15
798.326,1655.4
798.274,1671.45
798.223,1671.15
798.172,1621.45
798.121,1675.55
798.069,1678
798.018,1680.45
797.967,1659.15
797.915,1673.25
797.864,1670.65
797.813,1670.8
797.762,1665.85
797.71,1651.75
797.659,1657.55
797.608,1663.95
797.556,1676.5
797.505,1666.2
797.454,1656.8
797.402,1663.05
797.351,1670.3
797.3,1680.75
797.248,1638.05
797.197,1660.05
797.146,1645.1
797.094,1659.25
797.043,1662.5
796.992,1671.35
796.94,1660.25
796.889,1644.15
796.838,1661.45
796.786,1665.35
796.735,1639.35
796.684,1673.15
796.632,1678.05
796.581,1671.95
796.53,1671.9
796.478,1668.45
796.427,1651.6
796.375,1677.55
796.324,1682.1
796.273,1648.3
796.221,1675
796.17,1660.15
796.119,1644.45
796.067,1641.3
796.016,1665.65
795.964,1675.25
795.913,1660.75
795.861,1675.75
795.81,1677.5
795.759,1648.5
795.707,1658.85
795.656,1671.15
795.604,1661.2
795.553,1647.05
795.501,1650.8
795.45,1640.35
795.399,1649.95
795.347,1628.95
795.296,1654.75
795.244,1679
795.193,1679.3
795.141,1670.8
795.09,1678.75
795.038,1675.7
794.987,1666.95
794.936,1675.1
794.884,1668.4
794.833,1669.2
794.781,1663.65
794.73,1652.1
794.678,1654.05
794.627,1641.8
794.575,1650
794.524,1655.8
794.472,1655.2
794.421,1664.45
794.369,1678.9
794.318,1672.25
794.266,1658.75
794.215,1672
794.163,1680.75
794.112,1672.6
794.06,1655.65
794.008,1644.75
793.957,1665.95
793.905,1654.5
793.854,1661.85
793.802,1651.45
793.751,1658.2
793.699,1632.55
793.648,1673.55
793.596,1671.2
793.545,1659
793.493,1661.35
793.441,1657
793.39,1651.45
793.338,1689.55
793.287,1661.4
793.235,1669.95
793.184,1642.45
793.132,1686.1
793.08,1657.75
793.029,1664.2
792.977,1624.15
792.926,1644.25
792.874,1646.95
792.822,1667.95
792.771,1641.7
792.719,1651.95
792.668,1645.7
792.616,1663.2
792.564,1656.35
792.513,1686.6
792.461,1679
792.41,1686.7
792.358,1660.8
792.306,1688.45
792.255,1682.45
792.203,1681.25
792.151,1660.5
792.1,1655.9
792.048,1663.25
791.996,1661.45
791.945,1649.1
791.893,1655.65
791.841,1666.25
791.79,1671.65
791.738,1641.75
791.686,1663.1
791.635,1675
791.583,1662.1
791.531,1666
791.48,1675.9
791.428,1680.8
791.376,1673.95
791.325,1667.85
791.273,1653.65
791.221,1669.75
791.17,1684.9
791.118,1639.15
791.066,1669.25
791.014,1632.05
790.963,1648.95
790.911,1658.6
790.859,1653.6
790.808,1657.55
790.756,1636.8
790.704,1642.9
790.652,1654.55
790.601,1653.25
790.549,1662.55
790.497,1646.6
790.445,1666.5
790.394,1657.35
790.342,1658.1
790.29,1719.05
790.238,1666.7
790.187,1652.65
790.135,1652.65
790.083,1643.45
790.031,1651.4
789.98,1672.15
789.928,1644.15
789.876,1658.75
789.824,1651.75
789.772,1659.75
789.721,1668.15
789.669,1656.25
789.617,1680.65
789.565,1653.3
789.513,1669.75
789.462,1663.15
789.41,1662.5
789.358,1674.5
789.306,1666.45
789.254,1670.6
789.203,1645.85
789.151,1648.85
789.099,1659.8
789.047,1653.5
788.995,1653.15
788.943,1653.6
788.892,1669.35
788.84,1665.75
788.788,1669.9
788.736,1682.9
788.684,1665.85
788.632,1680.1
788.58,1677.35
788.529,1667.9
788.477,1675.95
788.425,1655.85
788.373,1665.6
788.321,1655.4
788.269,1673.3
788.217,1660.8
788.165,1663.1
788.114,1654.65
788.062,1666.25
788.01,1649.15
787.958,1662.3
787.906,1660.6
787.854,1660.1
787.802,1664.25
787.75,1660.8
787.698,1681.2
787.646,1686
787.594,1650
787.543,1653.8
787.491,1653.2
787.439,1667.75
787.387,1649.45
787.335,1662.75
787.283,1668.1
787.231,1673.35
787.179,1690.55
787.127,1668.2
787.075,1661.4
787.023,1676.8
786.971,1678.3
786.919,1667
786.867,1672.85
786.815,1667.1
786.763,1664.95
786.711,1640.95
786.659,1671.55
786.607,1649.1
786.555,1629.7
786.503,1655.25
786.451,1653.65
786.399,1672.35
786.347,1664.3
786.295,1675.85
786.243,1663.7
786.191,1671.95
786.139,1659.5
786.087,1670.25
786.035,1680.2
785.983,1662.1
785.931,1642.45
785.879,1663.15
785.827,1643.45
785.775,1672.5
785.723,1639.75
785.671,1648.65
785.619,1639.3
785.567,1662.6
785.515,1644.45
785.463,1666.9
785.411,1679.15
785.359,1667.55
785.307,1657.75
785.255,1669.35
785.203,1687.35
785.151,1661.55
785.099,1662.5
785.046,1661.55
784.994,1633.95
784.942,1674.8
784.89,1655.15
784.838,1643.55
784.786,1649.05
784.734,1653.7
784.682,1664.75
784.63,1670
784.578,1665.95
784.525,1652.45
784.473,1683.95
784.421,1680.25
784.369,1677.85
784.317,1675.8
784.265,1662.45
784.213,1683.55
784.161,1660
784.109,1667.5
784.056,1664.05
784.004,1630.05
783.952,1657.15
783.9,1668.9
783.848,1662.7
783.796,1667.3
783.743,1655.2
783.691,1671.2
783.639,1662.65
783.587,1672.25
783.535,1662.3
783.483,1682
783.43,1666.5
783.378,1677.15
783.326,1675.8
783.274,1755.7
783.222,1887.8
783.17,1734.6
783.117,1692.25
783.065,1690.05
783.013,1683.05
782.961,1692
782.909,1684.2
782.856,1683.2
782.804,1668.7
782.752,1676.7
782.7,1685
782.647,1660.15
782.595,1651.9
782.543,1666.45
782.491,1660.2
782.439,1655.05
782.386,1650.7
782.334,1676.85
782.282,1646.5
782.23,1650.75
782.177,1667.7
782.125,1669.25
782.073,1670.4
782.021,1673.85
781.968,1683.4
781.916,1654.7
781.864,1664.45
781.811,1669.15
781.759,1661.6
781.707,1679.05
781.655,1657.75
781.602,1665.55
781.55,1665.25
781.498,1665.45
781.445,1648.95
781.393,1659.4
781.341,1666.1
781.289,1651.25
781.236,1669.05
781.184,1648.35
781.132,1677.6
781.079,1675.1
781.027,1672.55
780.975,1654.25
780.922,1672.25
780.87,1678.3
780.818,1657.5
780.765,1657.65
780.713,1674.95
780.661,1674.15
780.608,1684.3
780.556,1661.85
780.504,1651.7
780.451,1658.45
780.399,1670.6
780.347,1667.55
780.294,1664.75
780.242,1666.85
780.189,1680.15
780.137,1675.25
780.085,1652.8
780.032,1672.25
779.98,1655.05
779.928,1670.8
779.875,1665.4
779.823,1665.8
779.77,1654.1
779.718,1656.1
779.666,1674.7
779.613,1636.9
779.561,1637.05
779.508,1654.6
779.456,1654.2
779.404,1651.1
779.351,1641.55
779.299,1666.45
779.246,1664.45
779.194,1691.3
779.141,1683.7
779.089,1667.15
779.037,1666.35
778.984,1670.95
778.932,1657.45
778.879,1651.7
778.827,1647.35
778.774,1664.95
778.722,1647.95
778.669,1649.2
778.617,1651.4
778.564,1666.05
778.512,1649.85
778.459,1665.85
778.407,1652.3
778.354,1657.3
778.302,1665.4
778.25,1667.9
778.197,1679.65
778.145,1684.1
778.092,1669.3
778.04,1687.45
777.987,1660.3
777.935,1660.3
777.882,1645
777.83,1658.15
777.777,1659.8
777.724,1651.2
777.672,1658.9
777.619,1644.1
777.567,1645.15
777.514,1659.75
777.462,1662.25
777.409,1670.55
777.357,1680.3
777.304,1675.95
777.252,1679
777.199,1674.7
777.147,1660.85
777.094,1662.55
777.041,1668.35
776.989,1654.05
776.936,1645.45
776.884,1651.25
776.831,1658
776.779,1671.2
776.726,1652
776.673,1651.7
776.621,1661.9
776.568,1663.65
776.516,1662.6
776.463,1659.85
776.41,1687.45
776.358,1683.5
776.305,1678.55
776.253,1673.3
776.2,1694.8
776.147,1662.75
776.095,1673.45
776.042,1675.55
775.99,1649.25
775.937,1655.75
775.884,1650.65
775.832,1639.8
775.779,1645.55
775.726,1626.2
775.674,1661.25
775.621,1669.45
775.568,1662.55
775.516,1664.35
775.463,1671.75
775.411,1657.5
775.358,1660.7
775.305,1680.85
775.253,1665.45
775.2,1657.65
775.147,1664.9
775.094,1649.85
775.042,1655.4
774.989,1663.85
774.936,1644.95
774.884,1640.75
774.831,1665.95
774.778,1666.9
774.726,1665.75
774.673,1652.85
774.62,1658.8
774.568,1645.05
774.515,1662.65
774.462,1688.35
774.409,1660.2
774.357,1693.15
774.304,1648
774.251,1648.4
774.199,1655.95
774.146,1644.3
774.093,1621.8
774.04,1651.45
773.988,1649.8
773.935,1661.3
773.882,1667.3
773.829,1670.4
773.777,1648.7
773.724,1677.1
773.671,1678.8
773.618,1670.5
773.566,1668.7
773.513,1666.6
773.46,1665.65
773.407,1656.6
773.354,1653.05
773.302,1673.15
773.249,1663.25
773.196,1649.95
773.143,1652.55
773.09,1649.55
773.038,1663.6
772.985,1669.35
772.932,1653.15
772.879,1668.95
772.826,1667.45
772.774,1663.8
772.721,1669.3
772.668,1663.7
772.615,1668.6
772.562,1675.5
772.509,1656.3
772.457,1693.35
772.404,1653.95
772.351,1657.7
772.298,1653.45
772.245,1654.7
772.192,1663.95
772.14,1664.3
772.087,1654.65
772.034,1654.15
771.981,1672.1
771.928,1676
771.875,1653.75
771.822,1665.95
771.77,1665
771.717,1664.85
771.664,1656.05
771.611,1632.95
771.558,1641.2
771.505,1647.15
771.452,1675.05
771.399,1654.5
771.346,1678.05
771.294,1660.1
771.241,1655.45
771.188,1675.2
771.135,1675.9
771.082,1665.05
771.029,1679.65
770.976,1679.75
770.923,1667.4
770.87,1678.4
770.817,1667.6
770.764,1674.25
770.711,1665.35
770.658,1656.6
770.605,1688
770.553,1666.45
770.5,1648.15
770.447,1667.35
770.394,1664.4
770.341,1654.3
770.288,1665.1
770.235,1660.3
770.182,1683.1
770.129,1669.35
770.076,1664.7
770.023,1690
769.97,1668.5
769.917,1676.45
769.864,1670.45
769.811,1686.3
769.758,1679.8
769.705,1669.35
769.652,1656.05
769.599,1662.25
769.546,1663.05
769.493,1670.5
769.44,1652.45
769.387,1641.65
769.334,1666.2
769.281,1642.15
769.228,1666.9
769.175,1651.65
769.122,1645.45
769.069,1684.5
769.016,1657.85
768.963,1650.15
768.91,1638.9
768.857,1667.65
768.804,1667.05
768.75,1653.85
768.697,1641.85
768.644,1663.45
768.591,1664.95
768.538,1670.75
768.485,1660.55
768.432,1672.1
768.379,1670.25
768.326,1676.3
768.273,1667.1
768.22,1686.15
768.167,1669.55
768.114,1673.4
768.061,1660.35
768.007,1647.15
767.954,1646.85
767.901,1671
767.848,1662.7
767.795,1651.45
767.742,1658.7
767.689,1674.85
767.636,1670.3
767.583,1674.95
767.529,1661
767.476,1663.45
767.423,1657.65
767.37,1672.15
767.317,1677.85
767.264,1672.45
767.211,1677.05
767.157,1661.45
767.104,1661
767.051,1659.85
766.998,1666.25
766.945,1668.8
766.892,1660.6
766.838,1667.35
766.785,1661.45
766.732,1670.55
766.679,1672.25
766.626,1665.15
766.573,1676.2
766.519,1674.8
766.466,1680.35
766.413,1675.8
766.36,1666.8
766.307,1682.3
766.253,1643.2
766.2,1682.15
766.147,1655.3
766.094,1654.15
766.041,1662.3
765.987,1638.8
765.934,1639.15
765.881,1646.95
765.828,1664.15
765.775,1659.3
765.721,1662.35
765.668,1661.1
765.615,1662.1
765.562,1687.4
765.508,1666.95
765.455,1665.35
765.402,1683.7
765.349,1686.8
765.295,1649.55
765.242,1674.85
765.189,1675.65
765.136,1643.25
765.082,1652.7
765.029,1655.35
764.976,1654.65
764.922,1656.5
764.869,1641.25
764.816,1662.65
764.763,1661.65
764.709,1673.5
764.656,1665.25
764.603,1665.95
764.549,1680.45
764.496,1681.3
764.443,1678.9
764.389,1670.65
764.336,1664.5
764.283,1663.95
764.23,1645.45
764.176,1653
764.123,1655.7
764.07,1667.85
764.016,1648.1
763.963,1649.6
763.91,1654.55
763.856,1648.85
763.803,1652.35
763.749,1655.15
763.696,1667.85
763.643,1654.85
763.589,1666.85
763.536,1651.9
763.483,1684.7
763.429,1668.65
763.376,1655.65
763.323,1652.55
763.269,1659.5
763.216,1666.45
763.162,1653.85
763.109,1665.4
763.056,1663.85
763.002,1670.35
762.949,1667.6
762.896,1680.95
762.842,1677.35
762.789,1667.2
762.735,1679.45
762.682,1666.25
762.628,1650.3
762.575,1666.4
762.522,1672
762.468,1660.95
762.415,1643.4
762.361,1654.65
762.308,1675.8
762.254,1673.7
762.201,1654.25
762.148,1674.95
762.094,1645.75
762.041,1664.95
761.987,1678.85
761.934,1672.95
761.88,1677.05
761.827,1652.75
761.773,1663.75
761.72,1668.7
761.667,1653.7
761.613,1663.95
761.56,1657.45
761.506,1643
761.453,1663.5
761.399,1670.6
761.346,1661.7
761.292,1667
761.239,1679.25
761.185,1662.1
761.132,1674.2
761.078,1676.4
761.025,1672.1
760.971,1669.8
760.918,1668.9
760.864,1650.5
760.811,1660.25
760.757,1665.8
760.704,1662.45
760.65,1655
760.596,1657.3
760.543,1647.7
760.489,1666.45
760.436,1669.35
760.382,1647.9
760.329,1646.25
760.275,1661.05
760.222,1678.8
760.168,1657.8
760.115,1676.35
760.061,1664.8
760.007,1669.75
759.954,1662.9
759.9,1671.15
759.847,1661.55
759.793,1656.65
759.74,1657.8
759.686,1657.85
759.632,1651.25
759.579,1667.65
759.525,1656.7
759.472,1675.3
759.418,1650.75
759.364,1659.9
759.311,1667.3
759.257,1663.4
759.204,1677.95
759.15,1679.55
759.096,1655.7
759.043,1664.75
758.989,1675.1
758.935,1675.2
758.882,1667.5
758.828,1670.8
758.775,1673.5
758.721,1647.25
758.667,1665
758.614,1653.85
758.56,1661.75
758.506,1663.95
758.453,1676.5
758.399,1656.85
758.345,1649.6
758.292,1679.9
758.238,1675.95
758.184,1683.8
758.131,1647.2
758.077,1654.45
758.023,1653.65
757.97,1662.35
757.916,1664.95
757.862,1648.15
757.809,1659.1
757.755,1649.95
757.701,1660.4
757.647,1664.1
757.594,1656.15
757.54,1675.75
757.486,1682.8
757.433,1663.45
757.379,1664.45
757.325,1658.55
757.271,1664.95
757.218,1673.9
757.164,1687.7
757.11,1670.45
757.056,1661.7
757.003,1659.95
756.949,1665.9
756.895,1650.65
756.842,1663.1
756.788,1665.55
756.734,1676.7
756.68,1675.35
756.626,1663.85
756.573,1656.25
756.519,1649.35
756.465,1681.35
756.411,1667.6
756.358,1651.1
756.304,1659.9
756.25,1672.3
756.196,1662.05
756.142,1658.65
756.089,1662.95
756.035,1655.45
755.981,1666.8
755.927,1668.4
755.873,1673.9
755.82,1666.85
755.766,1672.7
755.712,1679.45
755.658,1653.2
755.604,1668.6
755.551,1667.3
755.497,1665.85
755.443,1658.35
755.389,1666.85
755.335,1659.25
755.281,1629.4
755.228,1658.1
755.174,1642.7
755.12,1649.55
755.066,1657.6
755.012,1649.55
754.958,1685.6
754.904,1662.3
754.851,1668.7
754.797,1679.75
754.743,1687
754.689,1678.7
754.635,1675.95
754.581,1683.4
754.527,1666.45
754.473,1660.1
754.42,1665.2
754.366,1650.75
754.312,1633.3
754.258,1644.6
754.204,1629.7
754.15,1655.1
754.096,1649.75
754.042,1667.85
753.988,1652.9
753.934,1661.1
753.88,1672.6
753.827,1677.95
753.773,1684.9
753.719,1669
753.665,1684.1
753.611,1681.05
753.557,1668.2
753.503,1671.9
753.449,1682.9
753.395,1669.4
753.341,1663.05
753.287,1656.15
753.233,1643.65
753.179,1626.5
753.125,1649.15
753.071,1639.6
753.017,1674.1
752.963,1664.8
752.909,1664.1
752.855,1681.55
752.801,1667.6
752.747,1676.75
752.693,1672.05
752.639,1679.9
752.585,1667.05
752.531,1671.4
752.477,1657.2
752.423,1631.35
752.369,1650.6
752.315,1655.8
752.261,1646.4
752.207,1659.05
752.153,1663
752.099,1636.6
752.045,1667.55
751.991,1677.65
751.937,1671.05
751.883,1667.35
751.829,1679.45
751.775,1682.6
751.721,1684.4
751.667,1660.55
751.613,1674.75
751.559,1656.4
751.505,1644.75
751.451,1662.35
751.397,1657.85
751.343,1657.4
751.289,1670.8
751.235,1651.25
751.181,1667.95
751.126,1661.1
751.072,1673.9
751.018,1670.55
750.964,1662.85
750.91,1677.35
750.856,1670.4
750.802,1675.8
750.748,1658.65
750.694,1651.05
750.64,1676.55
750.585,1651.45
750.531,1669.1
750.477,1655.95
750.423,1648.55
750.369,1659.7
750.315,1653.15
750.261,1637.9
750.207,1660.9
750.152,1664.7
750.098,1655.25
750.044,1659.75
749.99,1678.15
749.936,1672.3
749.882,1677.45
749.828,1679.7
749.773,1671.2
749.719,1661
749.665,1650.7
749.611,1650.8
749.557,1641.1
749.503,1672.75
749.448,1652.15
749.394,1658.35
749.34,1663.2
749.286,1658.2
749.232,1664.35
749.178,1679.05
749.123,1672.5
749.069,1659.75
749.015,1696.45
748.961,1656.9
748.907,1678.95
748.852,1684.6
748.798,1664.55
748.744,1669.7
748.69,1673.35
748.635,1670.8
748.581,1659.2
748.527,1669
748.473,1667.4
748.419,1647.2
748.364,1655.9
748.31,1668.15
748.256,1649.95
748.202,1657.35
748.147,1653.6
748.093,1652
748.039,1675.9
747.985,1666.1
747.93,1670.4
747.876,1670.9
747.822,1661.4
747.767,1647.3
747.713,1666.1
747.659,1658.1
747.605,1666.3
747.55,1645.2
747.496,1664.6
747.442,1640.25
747.388,1665.5
747.333,1658.1
747.279,1660
747.225,1655.4
747.17,1645.95
747.116,1645.4
747.062,1647.2
747.007,1700
746.953,1655.3
746.899,1651.8
746.844,1651.5
746.79,1658.05
746.736,1660.85
746.681,1655.6
746.627,1672.95
746.573,1682
746.518,1692.75
746.464,1673.6
746.41,1665.1
746.355,1688
746.301,1684.65
746.247,1666
746.192,1676.55
746.138,1647.75
746.084,1660.05
746.029,1652.65
745.975,1638.35
745.92,1649.2
745.866,1641.7
745.812,1653.2
745.757,1676.15
745.703,1677
745.649,1660.55
745.594,1688.75
745.54,1670.5
745.485,1669.6
745.431,1676.15
745.377,1668.25
745.322,1671.35
745.268,1675.65
745.213,1652.9
745.159,1654.3
745.104,1667.75
745.05,1643.65
744.996,1675.3
744.941,1665.75
744.887,1658.65
744.832,1670.2
744.778,1673.75
744.723,1643.3
744.669,1656.1
744.615,1666.45
744.56,1670.4
744.506,1675.1
744.451,1683
744.397,1652.05
744.342,1635.8
744.288,1710.25
744.233,1649.1
744.179,1633.55
744.124,1654.2
744.07,1656.3
744.015,1632.9
743.961,1647.6
743.906,1652.75
743.852,1660.6
743.797,1657.8
743.743,1655.25
743.688,1673
743.634,1671.25
743.579,1682
743.525,1669.15
743.47,1657.95
743.416,1675.5
743.361,1656.75
743.307,1651.4
743.252,1672.4
743.198,1659.15
743.143,1647.1
743.089,1654.05
743.034,1661.05
742.98,1644.7
742.925,1645.9
742.87,1673.55
742.816,1668.55
742.761,1640.4
742.707,1689.05
742.652,1655.4
742.598,1675.45
742.543,1670.5
742.489,1666.25
742.434,1667.65
742.379,1658.95
742.325,1650.9
742.27,1665.2
742.216,1685.45
742.161,1652.35
742.106,1675.4
742.052,1672.75
741.997,1670.7
741.943,1654.55
741.888,1660.15
741.833,1658.4
741.779,1659.85
741.724,1680.95
741.67,1673.9
741.615,1667.4
741.56,1671.9
741.506,1691.8
741.451,1672.3
741.397,1626.85
741.342,1649.45
741.287,1661.5
741.233,1666.3
741.178,1660.55
741.123,1666.05
741.069,1689.85
741.014,1643.35
740.959,1672.25
740.905,1676.45
740.85,1667.05
740.795,1675.1
740.741,1665.45
740.686,1652.05
740.631,1685.5
740.577,1669.3
740.522,1673
740.467,1640.25
740.413,1647.75
740.358,1657.4
740.303,1662.35
740.249,1653.25
740.194,1638.3
740.139,1665.25
740.084,1670.6
740.03,1679
739.975,1652.95
739.92,1671.45
739.866,1665.8
739.811,1677.85
739.756,1686.05
739.701,1658.5
739.647,1663.8
739.592,1681.4
739.537,1661.45
739.482,1644.3
739.428,1659.25
739.373,1664.05
739.318,1647.9
739.263,1645.8
739.209,1662.4
739.154,1640.8
739.099,1676.1
739.044,1668.65
738.99,1654.35
738.935,1686.85
738.88,1674.75
738.825,1662.5
738.771,1674.8
738.716,1653.1
738.661,1649.15
738.606,1632.95
738.551,1651.6
738.497,1667.95
738.442,1639.75
738.387,1633.45
738.332,1668.95
738.277,1655.15
738.223,1667.7
738.168,1666.3
738.113,1667.25
738.058,1672.7
738.003,1675.05
737.949,1677.6
737.894,1680.25
737.839,1658.35
737.784,1671.45
737.729,1649.75
737.674,1677.8
737.619,1665.9
737.565,1670.55
737.51,1663.95
737.455,1653.9
737.4,1652.35
737.345,1651.3
737.29,1675.2
737.236,1676.85
737.181,1662.1
737.126,1678.2
737.071,1670.05
737.016,1683.45
736.961,1664.4
736.906,1667.55
736.851,1686.65
736.796,1691.9
736.742,1661.2
736.687,1680.95
736.632,1664.2
736.577,1676.8
736.522,1678.3
736.467,1652.9
736.412,1648.6
736.357,1660.45
736.302,1663.6
736.247,1647.15
736.192,1656.35
736.138,1657.95
736.083,1645.5
736.028,1641.6
735.973,1665.55
735.918,1635.5
735.863,1633.55
735.808,1649.2
735.753,1664.85
735.698,1660.4
735.643,1652.7
735.588,1661.8
735.533,1660.35
735.478,1674.9
735.423,1651.05
735.368,1651.05
735.313,1655.3
735.258,1678.15
735.203,1676.8
735.148,1661.25
735.093,1679.25
735.038,1668.55
734.983,1663.7
734.928,1678.2
734.873,1675.55
734.818,1663.85
734.763,1678.95
734.708,1668.55
734.653,1660.95
734.598,1662.55
734.543,1664.9
734.488,1652.05
734.433,1658.7
734.378,1665.6
734.323,1653.25
734.268,1656.75
734.213,1648.15
734.158,1651.75
734.103,1635.65
734.048,1662.2
733.993,1657.2
733.938,1647.8
733.883,1645.5
733.828,1665.65
733.773,1667.5
733.718,1676.4
733.663,1675.7
733.608,1678.05
733.553,1676.75
733.497,1663.6
733.442,1673.7
733.387,1659
733.332,1672.75
733.277,1646
733.222,1660.75
733.167,1650.95
733.112,1622.3
733.057,1659.95
733.002,1677.15
732.947,1662.95
732.891,1671.95
732.836,1649.8
732.781,1652.1
732.726,1683.3
732.671,1663.2
732.616,1685.65
732.561,1673.5
732.506,1672.1
732.45,1663.7
732.395,1661.15
732.34,1664.1
732.285,1665.2
732.23,1660.65
732.175,1647.65
732.12,1655.5
732.064,1632.1
732.009,1660.45
731.954,1666.25
731.899,1657.75
731.844,1671
731.789,1650.25
731.733,1672.3
731.678,1668.9
731.623,1675
731.568,1674.3
731.513,1682.75
731.458,1664.95
731.402,1668.1
731.347,1673.15
731.292,1658.45
731.237,1643.9
731.182,1664.5
731.126,1674.75
731.071,1659
731.016,1654.9
730.961,1667.55
730.906,1644
730.85,1656.05
730.795,1644.75
730.74,1658.35
730.685,1655
730.629,1660.45
730.574,1656.15
730.519,1658.15
730.464,1648.45
730.408,1656.65
730.353,1662.05
730.298,1646.7
730.243,1690.1
730.187,1649.3
730.132,1645.55
730.077,1649.5
730.022,1650.2
729.966,1663.2
729.911,1652.45
729.856,1659.25
729.801,1679.55
729.745,1670.25
729.69,1679.4
729.635,1687.9
729.579,1673.45
729.524,1670.95
729.469,1679.45
729.413,1678
729.358,1649
729.303,1646.9
729.248,1659.7
729.192,1655.2
729.137,1663
729.082,1656.95
729.026,1637.85
728.971,1640.1
728.916,1666.65
728.86,1689.9
728.805,1661.95
728.75,1647.55
728.694,1665.3
728.639,1672.65
728.584,1677.55
728.528,1670.1
728.473,1670.5
728.418,1647.6
728.362,1656.15
728.307,1684.3
728.251,1661.55
728.196,1658.95
728.141,1641.15
728.085,1647.7
728.03,1664.45
727.975,1654.95
727.919,1655.95
727.864,1650.45
727.808,1673.4
727.753,1686.7
727.698,1654.2
727.642,1662.8
727.587,1666.95
727.531,1678.55
727.476,1654.55
727.421,1709.6
727.365,1644.3
727.31,1667.4
727.254,1661.9
727.199,1657
727.144,1660.2
727.088,1674.6
727.033,1656.3
726.977,1671.25
726.922,1667.25
726.866,1674.25
726.811,1671.95
726.755,1668.8
726.7,1646.8
726.645,1647.8
726.589,1653.65
726.534,1661.7
726.478,1667.95
726.423,1676.4
726.367,1657.6
726.312,1679.05
726.256,1665.85
726.201,1666.25
726.145,1658.75
726.09,1691.5
726.034,1670.1
725.979,1667.15
725.923,1647.35
725.868,1667.8
725.812,1654.45
725.757,1658.55
725.701,1676.9
725.646,1672.1
725.59,1665.4
725.535,1666.9
725.479,1658.45
725.424,1656.3
725.368,1682.25
725.313,1658.95
725.257,1664.05
725.202,1652
725.146,1673.35
725.091,1673.15
725.035,1665.9
724.98,1677.15
724.924,1651.25
724.868,1668.65
724.813,1656.85
724.757,1657.6
724.702,1640.15
724.646,1653.6
724.591,1611.25
724.535,1628.45
724.48,1643.35
724.424,1673.75
724.368,1669.95
724.313,1660.35
724.257,1657.45
724.202,1679.6
724.146,1648.7
724.09,1656.8
724.035,1676.55
723.979,1661.2
723.924,1666
723.868,1681.8
723.812,1654
723.757,1650.15
723.701,1648
723.646,1650
723.59,1660.8
723.534,1661.9
723.479,1649.8
723.423,1646.9
723.367,1662.35
723.312,1643.7
723.256,1655.7
723.201,1666.2
723.145,1651.65
723.089,1668.2
723.034,1660.25
722.978,1667.85
722.922,1657
722.867,1644.15
722.811,1649.1
722.755,1662.35
722.7,1660.25
722.644,1665.9
722.588,1663.7
722.533,1659.85
722.477,1656.15
722.421,1661.7
722.366,1662.7
722.31,1654.8
722.254,1664.6
722.198,1667.5
722.143,1646.55
722.087,1661.05
722.031,1673.3
721.976,1676.95
721.92,1663.25
721.864,1659.55
721.808,1628.85
721.753,1658.3
721.697,1652.1
721.641,1657.4
721.586,1658.25
721.53,1648.85
721.474,1662.7
721.418,1652.6
721.363,1664.35
721.307,1655.8
721.251,1644.6
